fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"CENTRAL FINANCE COMPANY LTD.","CFCL",185,284.5,306.9,275,298,"2022-06-08"
"CENTRAL FINANCE COMPANY LTD.","CFCL",185,294.8,294.8,270.5,279,"2022-06-07"
"CENTRAL FINANCE COMPANY LTD.","CFCL",82,293,295,282.5,289.1,"2022-06-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",89,287,295.1,285.1,288.1,"2022-06-03"
"CENTRAL FINANCE COMPANY LTD.","CFCL",115,295.8,301,285.1,289.5,"2022-06-02"
"CENTRAL FINANCE COMPANY LTD.","CFCL",95,290,299.7,285,290,"2022-06-01"
"CENTRAL FINANCE COMPANY LTD.","CFCL",151,296.8,299,286,289,"2022-05-31"
"CENTRAL FINANCE COMPANY LTD.","CFCL",117,299,308,290,291,"2022-05-30"
"CENTRAL FINANCE COMPANY LTD.","CFCL",79,309,315,297,300.9,"2022-05-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",68,312.1,312.1,302,303,"2022-05-26"
"CENTRAL FINANCE COMPANY LTD.","CFCL",77,307,313,303,306,"2022-05-25"
"CENTRAL FINANCE COMPANY LTD.","CFCL",81,303,315,297,301.1,"2022-05-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",101,298.9,305,295,297.1,"2022-05-23"
"CENTRAL FINANCE COMPANY LTD.","CFCL",77,297,310,297,305,"2022-05-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",102,310,317,300,302.1,"2022-05-19"
"CENTRAL FINANCE COMPANY LTD.","CFCL",116,309,321.3,300,311.2,"2022-05-18"
"CENTRAL FINANCE COMPANY LTD.","CFCL",121,329,330,309,309,"2022-05-17"
"CENTRAL FINANCE COMPANY LTD.","CFCL",145,350,364,330,335,"2022-05-12"
"CENTRAL FINANCE COMPANY LTD.","CFCL",139,338,351.4,332.2,344,"2022-05-11"
"CENTRAL FINANCE COMPANY LTD.","CFCL",98,314,337,314,335,"2022-05-10"
"CENTRAL FINANCE COMPANY LTD.","CFCL",128,316,330,308.7,312,"2022-05-09"
"CENTRAL FINANCE COMPANY LTD.","CFCL",105,300,315,294,315,"2022-05-08"
"CENTRAL FINANCE COMPANY LTD.","CFCL",126,311,317.9,300,304,"2022-05-05"
"CENTRAL FINANCE COMPANY LTD.","CFCL",130,322.5,335,316.1,316.8,"2022-05-04"
"CENTRAL FINANCE COMPANY LTD.","CFCL",79,340,340,327.5,329,"2022-05-02"
"CENTRAL FINANCE COMPANY LTD.","CFCL",120,364.1,364.1,340,344,"2022-04-28"
"CENTRAL FINANCE COMPANY LTD.","CFCL",72,363,363,350,357,"2022-04-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",94,353,371,353,356,"2022-04-26"
"CENTRAL FINANCE COMPANY LTD.","CFCL",156,377,384.6,354,355,"2022-04-25"
"CENTRAL FINANCE COMPANY LTD.","CFCL",134,357,381.1,350,375,"2022-04-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",159,357,363,336.3,350,"2022-04-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",84,378,378.1,360,362,"2022-04-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",91,379.9,386.9,361,383,"2022-04-19"
"CENTRAL FINANCE COMPANY LTD.","CFCL",104,373,380.4,355,375,"2022-04-18"
"CENTRAL FINANCE COMPANY LTD.","CFCL",74,393.5,401,373,373,"2022-04-17"
"CENTRAL FINANCE COMPANY LTD.","CFCL",116,379,389,371.5,385.8,"2022-04-13"
"CENTRAL FINANCE COMPANY LTD.","CFCL",75,380,380,373,379.9,"2022-04-12"
"CENTRAL FINANCE COMPANY LTD.","CFCL",145,402.6,410,376,385,"2022-04-11"
"CENTRAL FINANCE COMPANY LTD.","CFCL",97,394.7,402,390,394.8,"2022-04-07"
"CENTRAL FINANCE COMPANY LTD.","CFCL",125,381.1,410,376,387,"2022-04-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",235,395,397.8,381,387,"2022-04-05"
"CENTRAL FINANCE COMPANY LTD.","CFCL",117,393.5,408,393.5,396,"2022-04-04"
"CENTRAL FINANCE COMPANY LTD.","CFCL",90,395.1,401,390.1,398,"2022-04-03"
"CENTRAL FINANCE COMPANY LTD.","CFCL",111,414.5,422,400.4,403,"2022-03-31"
"CENTRAL FINANCE COMPANY LTD.","CFCL",205,405,416,392,415,"2022-03-30"
"CENTRAL FINANCE COMPANY LTD.","CFCL",125,414.1,414.1,398,398,"2022-03-29"
"CENTRAL FINANCE COMPANY LTD.","CFCL",107,419,420,405.5,406,"2022-03-28"
"CENTRAL FINANCE COMPANY LTD.","CFCL",128,425,426,410,419,"2022-03-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",112,432,438,421,424.9,"2022-03-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",80,437.1,454,431.3,432,"2022-03-23"
"CENTRAL FINANCE COMPANY LTD.","CFCL",89,455,462.9,446,446,"2022-03-22"
"CENTRAL FINANCE COMPANY LTD.","CFCL",114,452.8,458,437.2,455,"2022-03-21"
"CENTRAL FINANCE COMPANY LTD.","CFCL",70,448.8,450,435.3,444,"2022-03-20"
"CENTRAL FINANCE COMPANY LTD.","CFCL",112,445,446,430,440,"2022-03-16"
"CENTRAL FINANCE COMPANY LTD.","CFCL",107,448.5,450,436.1,446,"2022-03-15"
"CENTRAL FINANCE COMPANY LTD.","CFCL",53,455.1,459,441,449,"2022-03-14"
"CENTRAL FINANCE COMPANY LTD.","CFCL",194,442.1,456,435,453.9,"2022-03-13"
"CENTRAL FINANCE COMPANY LTD.","CFCL",143,399.9,433.5,399,433.5,"2022-03-10"
"CENTRAL FINANCE COMPANY LTD.","CFCL",126,418.2,418.2,399.9,399.9,"2022-03-09"
"CENTRAL FINANCE COMPANY LTD.","CFCL",94,425,425,410,410,"2022-03-07"
"CENTRAL FINANCE COMPANY LTD.","CFCL",145,425,428.4,416.1,418,"2022-03-06"
"CENTRAL FINANCE COMPANY LTD.","CFCL",181,435,435,413,417,"2022-03-02"
"CENTRAL FINANCE COMPANY LTD.","CFCL",136,455,459,436.6,437,"2022-02-28"
"CENTRAL FINANCE COMPANY LTD.","CFCL",152,453,459.8,444,446.1,"2022-02-27"
"CENTRAL FINANCE COMPANY LTD.","CFCL",264,455.7,461,445,445,"2022-02-24"
"CENTRAL FINANCE COMPANY LTD.","CFCL",91,478.2,478.2,460.1,465,"2022-02-23"
