fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Api Power Company Ltd.","API",355,223,228.9,216.1,222,"2023-05-15"
"Api Power Company Ltd.","API",326,231,232,222,222.2,"2023-05-14"
"Api Power Company Ltd.","API",171,227.1,230.7,227.1,228.6,"2023-05-11"
"Api Power Company Ltd.","API",191,233.8,234,228,230.8,"2023-05-10"
"Api Power Company Ltd.","API",274,229.9,234,226.1,231,"2023-05-09"
"Api Power Company Ltd.","API",350,230,231,224.3,226.9,"2023-05-08"
"Api Power Company Ltd.","API",191,230.1,234,230,230,"2023-05-07"
"Api Power Company Ltd.","API",320,232,237.6,230,232,"2023-05-04"
"Api Power Company Ltd.","API",307,238,240,231,232,"2023-05-03"
"Api Power Company Ltd.","API",315,242,243,236.2,237,"2023-05-02"
"Api Power Company Ltd.","API",388,245,245.5,240,240,"2023-04-30"
"Api Power Company Ltd.","API",224,250,250,245,246.9,"2023-04-27"
"Api Power Company Ltd.","API",220,250,251,246,247,"2023-04-26"
"Api Power Company Ltd.","API",218,249,251.5,246.4,248,"2023-04-25"
"Api Power Company Ltd.","API",238,248,250.9,243.1,246,"2023-04-24"
"Api Power Company Ltd.","API",382,249,249.1,243.5,245,"2023-04-23"
"Api Power Company Ltd.","API",231,254,257,249,249,"2023-04-20"
"Api Power Company Ltd.","API",234,252,256,252,254,"2023-04-19"
"Api Power Company Ltd.","API",256,254,256,250,251,"2023-04-18"
"Api Power Company Ltd.","API",234,252,257,252,253.7,"2023-04-17"
"Api Power Company Ltd.","API",268,258,261,252.1,256.5,"2023-04-16"
"Api Power Company Ltd.","API",533,267.3,268.2,256,257,"2023-04-13"
"Api Power Company Ltd.","API",868,253,265,253,264,"2023-04-12"
"Api Power Company Ltd.","API",342,246,251.8,245.8,251.5,"2023-04-11"
"Api Power Company Ltd.","API",354,242,248.5,242,245.9,"2023-04-10"
"Api Power Company Ltd.","API",439,247,250,243.3,245,"2023-04-09"
"Api Power Company Ltd.","API",343,254,254,249,250.6,"2023-04-06"
"Api Power Company Ltd.","API",381,254,256,247,251.9,"2023-04-05"
"Api Power Company Ltd.","API",578,250,252.9,247,250,"2023-04-04"
"Api Power Company Ltd.","API",479,252.2,255,249,250.9,"2023-04-03"
"Api Power Company Ltd.","API",409,261.1,264.5,254,254.9,"2023-04-02"
"Api Power Company Ltd.","API",317,261,263.5,256,257,"2023-03-30"
"Api Power Company Ltd.","API",320,267.7,267.7,256,260.1,"2023-03-29"
"Api Power Company Ltd.","API",557,264.9,266,260.3,262.5,"2023-03-28"
"Api Power Company Ltd.","API",468,258,261.9,252.5,261,"2023-03-27"
"Api Power Company Ltd.","API",297,255,260.1,254.9,257.5,"2023-03-26"
"Api Power Company Ltd.","API",299,262,262,257,259,"2023-03-23"
"Api Power Company Ltd.","API",419,267,269,261,262,"2023-03-22"
"Api Power Company Ltd.","API",442,261.2,265,260,264,"2023-03-20"
"Api Power Company Ltd.","API",433,257,260.7,256.6,257.1,"2023-03-19"
"Api Power Company Ltd.","API",305,256.5,260.8,253,258.6,"2023-03-16"
"Api Power Company Ltd.","API",289,257.5,260,254,255.9,"2023-03-15"
"Api Power Company Ltd.","API",367,260,261.9,255,257.1,"2023-03-14"
"Api Power Company Ltd.","API",458,260,263.8,254,256.9,"2023-03-13"
"Api Power Company Ltd.","API",712,264.1,268,259.6,260,"2023-03-12"
"Api Power Company Ltd.","API",551,252,263,252,262,"2023-03-09"
"Api Power Company Ltd.","API",369,248,251,245,250.9,"2023-03-07"
"Api Power Company Ltd.","API",519,253,256,244.5,245,"2023-03-05"
"Api Power Company Ltd.","API",382,257.9,260.8,252,252.7,"2023-03-02"
"Api Power Company Ltd.","API",287,258,263,257,257.9,"2023-03-01"
"Api Power Company Ltd.","API",317,263.3,264,259.1,261,"2023-02-28"
"Api Power Company Ltd.","API",618,256,267,255,258.2,"2023-02-27"
"Api Power Company Ltd.","API",769,258,265,250,261,"2023-02-26"
"Api Power Company Ltd.","API",545,263,267,257,261,"2023-02-23"
"Api Power Company Ltd.","API",646,257,269,257,267,"2023-02-22"
"Api Power Company Ltd.","API",642,265,265,256.1,257,"2023-02-20"
"Api Power Company Ltd.","API",954,271,271.3,263,264,"2023-02-16"
"Api Power Company Ltd.","API",1150,287,291,285,286,"2023-02-15"
"Api Power Company Ltd.","API",793,290.1,292,285,286.9,"2023-02-14"
"Api Power Company Ltd.","API",1246,300,300,286.1,290,"2023-02-12"
"Api Power Company Ltd.","API",910,299,302.5,293,302,"2023-02-09"
"Api Power Company Ltd.","API",1449,301.9,307,295,297.1,"2023-02-08"
"Api Power Company Ltd.","API",1279,280,299,280,296,"2023-02-07"
"Api Power Company Ltd.","API",455,279,282,276.1,277.5,"2023-02-06"
"Api Power Company Ltd.","API",710,282,285.6,279,280,"2023-02-05"
"Api Power Company Ltd.","API",853,287,289,277,278,"2023-02-02"
"Api Power Company Ltd.","API",705,292.6,292.6,284,286,"2023-02-01"
"Api Power Company Ltd.","API",892,283,291,283,286.9,"2023-01-31"
"Api Power Company Ltd.","API",1159,296.8,300,285,287,"2023-01-30"
"Api Power Company Ltd.","API",854,289,297,286,291,"2023-01-29"
"Api Power Company Ltd.","API",819,296.9,300,292.1,294,"2023-01-26"
"Api Power Company Ltd.","API",910,298.8,300,290.3,293,"2023-01-25"
"Api Power Company Ltd.","API",1475,292.1,296,281.4,293,"2023-01-24"
"Api Power Company Ltd.","API",1661,304,306,290.3,292.5,"2023-01-23"
"Api Power Company Ltd.","API",1546,309,311,299,302.9,"2023-01-19"
"Api Power Company Ltd.","API",2901,303,315,303,307,"2023-01-18"
"Api Power Company Ltd.","API",3223,278.4,297.6,278.4,297.5,"2023-01-17"
"Api Power Company Ltd.","API",2106,281.5,287.6,267.2,273,"2023-01-12"
"Api Power Company Ltd.","API",3134,284.5,294.7,264,276,"2023-01-10"
"Api Power Company Ltd.","API",1842,268,282.5,265,279,"2023-01-09"
"Api Power Company Ltd.","API",2113,259.9,271,251.1,268,"2023-01-08"
"Api Power Company Ltd.","API",1302,249.9,260,244,254.9,"2023-01-05"
"Api Power Company Ltd.","API",860,238,246.7,237.3,246.2,"2023-01-04"
