fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Himalayan Reinsurance Limited","HRL",1854,840,855,832,848.1,"2025-01-28"
"Himalayan Reinsurance Limited","HRL",2549,863,870,830.1,832,"2025-01-27"
"Himalayan Reinsurance Limited","HRL",2241,859,890.1,855.1,863.1,"2025-01-26"
"Himalayan Reinsurance Limited","HRL",2102,880,881,855,859,"2025-01-23"
"Himalayan Reinsurance Limited","HRL",3467,835,895.9,835,876,"2025-01-22"
"Himalayan Reinsurance Limited","HRL",1974,823,850,815,838,"2025-01-21"
"Himalayan Reinsurance Limited","HRL",1951,790,822.9,790,818.1,"2025-01-20"
"Himalayan Reinsurance Limited","HRL",1036,788.2,798.8,787,792,"2025-01-19"
"Himalayan Reinsurance Limited","HRL",950,790,805,787.2,788,"2025-01-16"
"Himalayan Reinsurance Limited","HRL",945,790,814,790,791.2,"2025-01-15"
"Himalayan Reinsurance Limited","HRL",1206,796,804,781.1,790,"2025-01-13"
"Himalayan Reinsurance Limited","HRL",842,814.5,820,798,800,"2025-01-12"
"Himalayan Reinsurance Limited","HRL",1017,841.5,841.5,814,814.9,"2025-01-09"
"Himalayan Reinsurance Limited","HRL",1012,841.5,841.5,816,825,"2025-01-08"
"Himalayan Reinsurance Limited","HRL",1241,815,830,810,825,"2025-01-07"
"Himalayan Reinsurance Limited","HRL",1582,809,821,793.1,815,"2025-01-06"
"Himalayan Reinsurance Limited","HRL",993,791,798,787,794,"2025-01-05"
"Himalayan Reinsurance Limited","HRL",770,787,796.8,787,791,"2025-01-02"
"Himalayan Reinsurance Limited","HRL",725,790,798,782,793,"2025-01-01"
"Himalayan Reinsurance Limited","HRL",959,811.9,811.9,785,790,"2024-12-31"
"Himalayan Reinsurance Limited","HRL",1033,801,805,793,796,"2024-12-29"
"Himalayan Reinsurance Limited","HRL",1025,801,814,796,800,"2024-12-26"
"Himalayan Reinsurance Limited","HRL",1144,795,810,795,802.5,"2024-12-24"
"Himalayan Reinsurance Limited","HRL",890,787.1,798.6,781,795.8,"2024-12-23"
"Himalayan Reinsurance Limited","HRL",1012,792,800,782.3,787.1,"2024-12-22"
"Himalayan Reinsurance Limited","HRL",1037,785,810,785,791.5,"2024-12-19"
"Himalayan Reinsurance Limited","HRL",1007,809,815,800.3,801,"2024-12-18"
"Himalayan Reinsurance Limited","HRL",1049,808,820,802,809,"2024-12-17"
"Himalayan Reinsurance Limited","HRL",1325,820,820,805,808.8,"2024-12-16"
"Himalayan Reinsurance Limited","HRL",1125,839.8,839.8,819,820,"2024-12-12"
"Himalayan Reinsurance Limited","HRL",874,819.8,830,813,823.4,"2024-12-11"
"Himalayan Reinsurance Limited","HRL",822,817,830,815.2,819.8,"2024-12-10"
"Himalayan Reinsurance Limited","HRL",1090,824,837.4,817,820,"2024-12-09"
"Himalayan Reinsurance Limited","HRL",1245,839,844,820,824,"2024-12-08"
"Himalayan Reinsurance Limited","HRL",1275,841.1,848,830,833,"2024-12-05"
