fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"Ngadi Group Power Ltd.","NGPL",634,320,325,311,315,"2024-06-18"
"Ngadi Group Power Ltd.","NGPL",1419,311,329,310,316,"2024-06-16"
"Ngadi Group Power Ltd.","NGPL",400,313,313.9,306,309,"2024-06-13"
"Ngadi Group Power Ltd.","NGPL",361,313,316,307.8,313.5,"2024-06-12"
"Ngadi Group Power Ltd.","NGPL",735,305,319,303.5,312,"2024-06-11"
"Ngadi Group Power Ltd.","NGPL",359,300,308,299,302,"2024-06-10"
"Ngadi Group Power Ltd.","NGPL",277,303,305,300,300.5,"2024-06-09"
"Ngadi Group Power Ltd.","NGPL",274,303.2,307,300,300.1,"2024-06-06"
"Ngadi Group Power Ltd.","NGPL",182,306,310,301,303,"2024-06-05"
"Ngadi Group Power Ltd.","NGPL",216,309.5,311,306,306.9,"2024-06-04"
"Ngadi Group Power Ltd.","NGPL",228,308,310,305,308.1,"2024-06-03"
"Ngadi Group Power Ltd.","NGPL",244,310,314,308,308.1,"2024-06-02"
"Ngadi Group Power Ltd.","NGPL",874,301.1,320,300,309,"2024-05-30"
"Ngadi Group Power Ltd.","NGPL",220,310,313,300,302.8,"2024-05-29"
"Ngadi Group Power Ltd.","NGPL",163,304,307,301.4,304.8,"2024-05-27"
"Ngadi Group Power Ltd.","NGPL",248,309.9,309.9,301,302.9,"2024-05-26"
"Ngadi Group Power Ltd.","NGPL",258,310.8,315,306,306.5,"2024-05-22"
"Ngadi Group Power Ltd.","NGPL",468,310,316.1,305,310.7,"2024-05-21"
"Ngadi Group Power Ltd.","NGPL",403,305.3,314,304.5,307,"2024-05-20"
"Ngadi Group Power Ltd.","NGPL",276,307.8,308,299.9,304.5,"2024-05-19"
"Ngadi Group Power Ltd.","NGPL",221,300.6,307,300.1,301.8,"2024-05-16"
"Ngadi Group Power Ltd.","NGPL",252,311,312,301.3,303,"2024-05-15"
"Ngadi Group Power Ltd.","NGPL",325,303,310,302.6,309.8,"2024-05-14"
"Ngadi Group Power Ltd.","NGPL",186,299,304,298.5,301,"2024-05-13"
"Ngadi Group Power Ltd.","NGPL",224,300,305,299,300.5,"2024-05-12"
"Ngadi Group Power Ltd.","NGPL",367,303,304.9,298.3,298.3,"2024-05-09"
"Ngadi Group Power Ltd.","NGPL",183,309,309,300,302.4,"2024-05-08"
"Ngadi Group Power Ltd.","NGPL",254,302.1,311,300,303,"2024-05-07"
"Ngadi Group Power Ltd.","NGPL",248,306,309.9,303,305,"2024-05-06"
"Ngadi Group Power Ltd.","NGPL",422,316.8,316.8,302.8,304.8,"2024-05-05"
"Ngadi Group Power Ltd.","NGPL",315,319,323,310.4,310.7,"2024-05-02"
"Ngadi Group Power Ltd.","NGPL",418,310.1,321.3,310,319.9,"2024-04-30"
"Ngadi Group Power Ltd.","NGPL",185,319,319,313,313.1,"2024-04-29"
"Ngadi Group Power Ltd.","NGPL",264,319,321,312.1,315.2,"2024-04-28"
"Ngadi Group Power Ltd.","NGPL",254,313.1,318,311,313,"2024-04-25"
"Ngadi Group Power Ltd.","NGPL",309,313,324,304.2,315.5,"2024-04-24"
"Ngadi Group Power Ltd.","NGPL",287,320.9,323,309.7,310,"2024-04-22"
"Ngadi Group Power Ltd.","NGPL",301,311,326,306.1,318.5,"2024-04-21"
"Ngadi Group Power Ltd.","NGPL",353,314,315,307,312.1,"2024-04-18"
"Ngadi Group Power Ltd.","NGPL",440,330,330,314.8,315,"2024-04-16"
"Ngadi Group Power Ltd.","NGPL",1670,335,345.7,325.5,326,"2024-04-15"
"Ngadi Group Power Ltd.","NGPL",866,318,333,313.3,332,"2024-04-14"
"Ngadi Group Power Ltd.","NGPL",898,318.2,321.5,313,316,"2024-04-10"
"Ngadi Group Power Ltd.","NGPL",612,305.8,312.5,303,312,"2024-04-09"
"Ngadi Group Power Ltd.","NGPL",242,302,302,296,299.9,"2024-04-07"
"Ngadi Group Power Ltd.","NGPL",204,299,299.4,295,296.1,"2024-04-04"
"Ngadi Group Power Ltd.","NGPL",197,299.5,300,295,296,"2024-04-03"
"Ngadi Group Power Ltd.","NGPL",214,303.9,303.9,295.8,296,"2024-04-02"
"Ngadi Group Power Ltd.","NGPL",224,300,303,297,299,"2024-04-01"
"Ngadi Group Power Ltd.","NGPL",234,300.5,307.9,300.1,301,"2024-03-31"
"Ngadi Group Power Ltd.","NGPL",278,303.5,309,300,303.5,"2024-03-28"
"Ngadi Group Power Ltd.","NGPL",247,315,315,303.3,304,"2024-03-27"
"Ngadi Group Power Ltd.","NGPL",509,300,313.8,295.1,313,"2024-03-26"
"Ngadi Group Power Ltd.","NGPL",243,300,304,295,296,"2024-03-25"
"Ngadi Group Power Ltd.","NGPL",375,306,309,299,300,"2024-03-21"
"Ngadi Group Power Ltd.","NGPL",307,314,314,304,304.9,"2024-03-20"
"Ngadi Group Power Ltd.","NGPL",336,316.9,317,306.8,310,"2024-03-19"
"Ngadi Group Power Ltd.","NGPL",241,309,314.9,309,310.7,"2024-03-18"
"Ngadi Group Power Ltd.","NGPL",312,312,317.8,310.1,311.1,"2024-03-17"
"Ngadi Group Power Ltd.","NGPL",461,321,325,314,316,"2024-03-14"
"Ngadi Group Power Ltd.","NGPL",981,314,328.2,310,320.2,"2024-03-13"
"Ngadi Group Power Ltd.","NGPL",495,310,315.8,307,313.8,"2024-03-12"
"Ngadi Group Power Ltd.","NGPL",273,310,314.9,304,306.7,"2024-03-10"
"Ngadi Group Power Ltd.","NGPL",328,313.1,318,305,308,"2024-03-07"
"Ngadi Group Power Ltd.","NGPL",554,299.1,314.1,299.1,307,"2024-03-06"
"Ngadi Group Power Ltd.","NGPL",867,320,322,300,305,"2024-03-05"
"Ngadi Group Power Ltd.","NGPL",88,295.6,318.8,295.6,318,"2024-03-04"
"Ngadi Group Power Ltd.","NGPL",461,286,296.9,280,289.9,"2024-03-03"
"Ngadi Group Power Ltd.","NGPL",617,300,304,287,290,"2024-02-29"
"Ngadi Group Power Ltd.","NGPL",411,310,312,299,300,"2024-02-28"
"Ngadi Group Power Ltd.","NGPL",304,313.9,315,306.9,307,"2024-02-27"
"Ngadi Group Power Ltd.","NGPL",431,308.8,313.1,303.1,308.9,"2024-02-26"
"Ngadi Group Power Ltd.","NGPL",740,310,316,302,303,"2024-02-25"
"Ngadi Group Power Ltd.","NGPL",727,320,320,305,309,"2024-02-22"
"Ngadi Group Power Ltd.","NGPL",393,323,325,314.8,317.9,"2024-02-21"
"Ngadi Group Power Ltd.","NGPL",679,324,331,318,318.5,"2024-02-20"
"Ngadi Group Power Ltd.","NGPL",640,336.5,336.6,324.7,324.7,"2024-02-18"
"Ngadi Group Power Ltd.","NGPL",727,339,359.6,335.9,336.5,"2024-02-15"
"Ngadi Group Power Ltd.","NGPL",580,339.1,340,330,338.4,"2024-02-14"
"Ngadi Group Power Ltd.","NGPL",714,336.7,342,333,335.1,"2024-02-13"
"Ngadi Group Power Ltd.","NGPL",632,340.5,344.7,335.1,343.5,"2024-02-12"
"Ngadi Group Power Ltd.","NGPL",516,349.4,349.4,336.7,337.5,"2024-02-11"
"Ngadi Group Power Ltd.","NGPL",717,335.1,344.7,334,342.6,"2024-02-08"
"Ngadi Group Power Ltd.","NGPL",660,344,345,334,338,"2024-02-07"
"Ngadi Group Power Ltd.","NGPL",544,343,349,339.1,340,"2024-02-06"
"Ngadi Group Power Ltd.","NGPL",1016,347.3,349.8,342.3,345,"2024-02-05"
"Ngadi Group Power Ltd.","NGPL",1043,336,343,330,340.5,"2024-02-04"
"Ngadi Group Power Ltd.","NGPL",1423,342,344.9,332,336,"2024-02-01"
"Ngadi Group Power Ltd.","NGPL",1836,365,365,342.1,342.1,"2024-01-31"
"Ngadi Group Power Ltd.","NGPL",1529,349,364.8,342,360,"2024-01-30"
"Ngadi Group Power Ltd.","NGPL",1562,352,352.9,339,343,"2024-01-29"
"Ngadi Group Power Ltd.","NGPL",2044,323,351,323,346,"2024-01-28"
"Ngadi Group Power Ltd.","NGPL",1655,324,334.5,319.3,328.9,"2024-01-25"
"Ngadi Group Power Ltd.","NGPL",909,327,328,318,320,"2024-01-24"
"Ngadi Group Power Ltd.","NGPL",1123,321,337,320.5,321.5,"2024-01-23"
"Ngadi Group Power Ltd.","NGPL",2697,309,338.5,309,327,"2024-01-22"
"Ngadi Group Power Ltd.","NGPL",1600,325,331.4,312.1,315,"2024-01-21"
"Ngadi Group Power Ltd.","NGPL",2347,306,328,290,321.9,"2024-01-18"
"Ngadi Group Power Ltd.","NGPL",3152,305.6,328,298.9,300,"2024-01-17"
"Ngadi Group Power Ltd.","NGPL",1039,277,299.7,275,299.7,"2024-01-16"
"Ngadi Group Power Ltd.","NGPL",1043,264,280.9,264,272.5,"2024-01-14"
"Ngadi Group Power Ltd.","NGPL",1072,267.9,277,258,262,"2024-01-11"
"Ngadi Group Power Ltd.","NGPL",1827,243.6,262.7,238.8,262.7,"2024-01-10"
"Ngadi Group Power Ltd.","NGPL",717,238,246.7,235,238.9,"2024-01-09"
"Ngadi Group Power Ltd.","NGPL",360,235.5,235.5,227.4,235,"2024-01-08"
"Ngadi Group Power Ltd.","NGPL",853,223,236.5,222,231,"2024-01-07"
"Ngadi Group Power Ltd.","NGPL",329,226,232,220.5,220.5,"2024-01-04"
"Ngadi Group Power Ltd.","NGPL",228,215,222.5,211,222,"2024-01-03"
"Ngadi Group Power Ltd.","NGPL",254,216,218,210,212,"2024-01-02"
"Ngadi Group Power Ltd.","NGPL",253,224,227.4,217.5,217.5,"2024-01-01"
"Ngadi Group Power Ltd.","NGPL",301,227,227,218.6,223,"2023-12-28"
"Ngadi Group Power Ltd.","NGPL",315,228,231.9,220.2,223,"2023-12-27"
"Ngadi Group Power Ltd.","NGPL",397,230,235,224.1,224.1,"2023-12-24"
"Ngadi Group Power Ltd.","NGPL",441,239.7,242,225.5,227,"2023-12-21"
"Ngadi Group Power Ltd.","NGPL",312,233.1,240.1,231.6,235,"2023-12-20"
"Ngadi Group Power Ltd.","NGPL",368,233.1,239,226.5,235,"2023-12-19"
"Ngadi Group Power Ltd.","NGPL",642,232.5,244,228,233,"2023-12-18"
"Ngadi Group Power Ltd.","NGPL",525,211.7,231,210.9,228,"2023-12-17"
"Ngadi Group Power Ltd.","NGPL",197,211.1,219,211.1,216,"2023-12-14"
"Ngadi Group Power Ltd.","NGPL",307,214.9,223,213.7,215,"2023-12-13"
"Ngadi Group Power Ltd.","NGPL",223,209,217.3,209,213.3,"2023-12-12"
"Ngadi Group Power Ltd.","NGPL",363,219.3,223.6,207.5,211,"2023-12-11"
"Ngadi Group Power Ltd.","NGPL",14,199.6,215.2,199.6,215,"2023-12-10"
"Ngadi Group Power Ltd.","NGPL",106,199,199,195.4,195.7,"2023-12-07"
"Ngadi Group Power Ltd.","NGPL",72,195,198.8,195,196,"2023-12-06"
"Ngadi Group Power Ltd.","NGPL",61,195,199.4,195,197,"2023-12-05"
"Ngadi Group Power Ltd.","NGPL",83,199,199.5,194,197,"2023-12-04"
