fullName,symbol,numOfTransactions,open,high,low,closingPrice,date
"POKHARA FINANCE LTD","PFL",412,609,631.3,602.1,626,"2024-09-12"
"POKHARA FINANCE LTD","PFL",297,622,626,602,605,"2024-09-11"
"POKHARA FINANCE LTD","PFL",338,620,632.9,609,610,"2024-09-10"
"POKHARA FINANCE LTD","PFL",295,622.3,640,615,615,"2024-09-09"
"POKHARA FINANCE LTD","PFL",254,650,650.7,630.3,630.3,"2024-09-08"
"POKHARA FINANCE LTD","PFL",353,625,646.5,625,638,"2024-09-05"
"POKHARA FINANCE LTD","PFL",589,673.8,674,630.1,630.2,"2024-09-04"
"POKHARA FINANCE LTD","PFL",600,680.3,687,660,661,"2024-09-03"
"POKHARA FINANCE LTD","PFL",782,632.4,679.7,620,667,"2024-09-02"
"POKHARA FINANCE LTD","PFL",547,646,660,619,620,"2024-09-01"
"POKHARA FINANCE LTD","PFL",480,673,673,642,644,"2024-08-29"
"POKHARA FINANCE LTD","PFL",528,673,688,647,660,"2024-08-28"
"POKHARA FINANCE LTD","PFL",843,677,706.5,660,660.1,"2024-08-27"
"POKHARA FINANCE LTD","PFL",996,718,719.1,680.3,684,"2024-08-25"
"POKHARA FINANCE LTD","PFL",1592,723.1,755,715.1,718,"2024-08-22"
"POKHARA FINANCE LTD","PFL",1525,660,715,660,709,"2024-08-21"
"POKHARA FINANCE LTD","PFL",1321,686,710,660,665.2,"2024-08-18"
"POKHARA FINANCE LTD","PFL",1504,730,759,695.8,700,"2024-08-15"
"POKHARA FINANCE LTD","PFL",1913,683.4,722,680,720,"2024-08-14"
"POKHARA FINANCE LTD","PFL",1041,664.9,692,655,670,"2024-08-13"
"POKHARA FINANCE LTD","PFL",944,645,669,641,655,"2024-08-12"
"POKHARA FINANCE LTD","PFL",680,642.4,650,615,634,"2024-08-11"
"POKHARA FINANCE LTD","PFL",662,661.9,670,625,629.9,"2024-08-08"
"POKHARA FINANCE LTD","PFL",899,610,664,610,649,"2024-08-07"
"POKHARA FINANCE LTD","PFL",1336,650,665,615,619,"2024-08-06"
